SVM_Linear,KNN,LinearDiscriminant,DecisionTree,RandomForest,AdaBoost,SVM_Gauss,LogisticRegression
1.053650611,0.770016219,0.685934915,0.40570911,0.616666667,0.429488683,0.482851688,0.653787002
1.46673888,0.830012922,0.792276625,1,0.9,1.390476095,0.984710421,0.818131763
0.37076508,0.810014095,0.530526306,0.994009804,0.983333333,0.605055261,1.49581974,0.540966902
1.987691368,0.639915916,0.858764519,0.852158914,0.816666667,0.478637618,1.073800026,0.862116419
0.269429075,0.499908767,0.540523052,1,0.75,0.294177086,0.716174773,0.568660738
0.9509914,0.550022667,0.669600557,1,0.95,0.602943362,1.456442236,0.634503768
0.679557431,0.469909097,0.64840525,0.961541848,0.933333333,0.495155561,0.832916106,0.65397067
0.920915001,0.470022814,0.678769213,0.882315054,0.85,0.425898258,0.619918699,0.698816611
1.924450671,0.619914018,0.761169639,0.87229978,1,0.83398305,0.999355268,0.870535682
0.932900073,0.749931569,0.672908455,1,1,1.335849767,1.188116758,0.694201449
-1.99249339,0.149953477,0.176529601,1,0.85,0.089941869,0.965240184,0.132834679
0.578365446,0.940005165,0.511815893,0.99038982,0.983333333,0.478637618,1.692830215,0.541832271
4.210762578,0.940030824,0.942677831,0.995074341,0.983333333,1.413406178,0.903470292,0.984435406
0.868615116,0.680019929,0.601269425,0.712309271,0.916666667,0.408355565,0.981861519,0.632064361
-1.51761562,0.150069711,0.199710051,0.039758793,0.6,-0.403492024,0.922547096,0.187987923
-1.261045488,0.129958732,0.266706995,1,0.65,-0.120629682,0.936383128,0.230928946
0.088501255,0.210015194,0.498243763,1,0.783333333,-0.721425629,1.149094427,0.540134175
0.430583767,0.909970108,0.519786154,1,0.983333333,1.17098767,1.548637454,0.55674659
0.020437893,0.699923359,0.5924703,0.888897934,0.983333333,1.46177315,1.122946694,0.522703724
1.265779378,0.689921936,0.751100371,0.649066383,0.883333333,0.265694472,1.278146956,0.763416825
0.78716056,0.639915916,0.627332488,1,0.966666667,0.839641012,0.887379276,0.646389595
0.613635022,0.46002275,0.526860578,1,0.933333333,0.207754598,0.665231534,0.574976762
-0.194867339,1,0.362345359,1,0.983333333,0.867240672,1.063846013,0.388532814
1.510572236,0.69001959,0.726973452,0.444467058,0.883333333,0.179208409,1.423778775,0.776121471
1.03143564,0.810014095,0.782567915,1,0.916666667,1.333782577,0.922290971,0.732487485
0.406030096,0.429910558,0.523452775,1,0.883333333,0.189121737,1.338706649,0.55469831
0.820856058,0.490022887,0.676216483,1,0.9,0.496417894,0.965333709,0.591188063
0.692544375,0.529909095,0.564201566,0.44435434,0.683333333,0.632531419,0.334458727,0.565118094
1.404261047,0.649916974,0.764243464,0.688908517,0.966666667,1.435216669,1.197650562,0.774666876
1.401421495,0.750102483,0.762050349,0.688908517,0.75,0.478637618,0.456914758,0.783999805
0.655226221,0.850011677,0.581789898,1,1,1.127231935,1.361112497,0.612323038
1.030635294,0.58002231,0.578761941,0.961541848,1,0.44730787,1.351667615,0.64122284
1.641684684,0.939979415,0.764171532,0.994009804,1,0.949112714,1.655046809,0.794779782
3.7386578,0.969989379,0.877340957,0.977779768,0.983333333,1.678791904,0.936372851,0.980616569
1.119758843,0.53990935,0.715778726,0.777158719,0.95,0.761330899,1.342323696,0.71913961
0.83281379,0.680118939,0.596246705,0.861176477,0.7,0.087705879,1.476364219,0.65314477
-0.199883285,0.610021788,0.343514516,1,0.966666667,0.423618115,1.525945828,0.318113079
0.320916644,0.69001959,0.485603598,0.712309271,0.733333333,0.392862589,0.711039106,0.449416198
0.061233591,0.760016705,0.484584802,1,0.983333333,1.137245292,1.063649544,0.437576865
0.310759216,0.650020835,0.469933936,1,1,0.501537496,1.306724327,0.506906738
-0.448732368,0.990000907,0.536042529,1,1,1.288444078,0.959033557,0.4083473
0.468775575,0.950025959,0.63694947,0.970749874,1,0.514250499,1.490719179,0.537959898
0.826502894,0.979992846,0.758050336,1,0.983333333,1.206389982,0.907639907,0.637019086
1.714569742,0.660020552,0.816509564,0.996514412,0.983333333,0.880283258,1.509040956,0.831611806
5.503381227,0.689921936,0.964757478,0.966684276,1,1.182151688,0.939387102,0.994163123
0.733390266,0.830012922,0.596826272,0.994009804,0.983333333,0.65841018,1.351782475,0.610188818
0.479374977,0.750102483,0.653262901,1,0.983333333,0.089204665,1.441614667,0.540456169
0.671161638,0.710112542,0.628858486,0.980779538,0.8,0.345415962,1.872551447,0.600371514
0.763432625,0.499908767,0.658021648,0.438039074,0.683333333,0.246208199,0.185725543,0.661509255
0.833932569,0.680118939,0.656652867,0.99038982,0.983333333,1.479033032,1.14515209,0.678374997
0.764798267,0.720110191,0.608730777,0.733261963,0.716666667,0.143576152,0.708033722,0.604150985
-0.095727434,0.770096797,0.378527026,1,0.95,0.334766843,1.24296821,0.373492277
0.039597817,1,0.43106664,1,1,1.17098767,1.061358388,0.446669752
1.465148901,0.880009671,0.696270463,0.990416205,0.983333333,0.47064225,1.409314387,0.774480877
0.516910794,0.599912413,0.476717614,0.097443952,0.766666667,0.206385355,0.218382057,0.504272449
0.482558731,0.620128782,0.51262525,1,0.983333333,0.949158224,1.026078645,0.563962998
1.521061821,0.800087449,0.673088517,0.834599109,0.766666667,0.265694472,1.289890461,0.737392019
-1.612953051,0.130010359,0.192279689,1,0.866666667,1.013216448,0.906909327,0.176738305
-0.806380369,0.770016219,0.3775874,1,0.866666667,1.206484454,0.934241204,0.314521293
1.566719113,0.410132241,0.796094662,0.868862895,0.766666667,0.558265801,-0.350359376,0.821564909
0.231711981,0.970002665,0.484461171,1,1,1.144713867,1.065580069,0.51630228
1.391538263,0.770016219,0.758271535,0.733261963,0.95,0.531430343,1.173036701,0.753654858
1.094700048,0.849953465,0.706039867,0.970749874,1,0.265694472,1.719128772,0.715869353
0.574396277,0.170012923,0.618269875,0.028316924,0.2,-0.288795844,-1.026861956,0.528006481
1.36751793,0.81994613,0.748144344,0.750478715,0.816666667,0.393830999,1.265863121,0.773698209
2.026072977,0.660020552,0.810989266,0.996514412,0.983333333,1.314541442,1.51274082,0.861558737
1.435313619,0.680118939,0.439689594,1,0.95,1.294864482,0.908448771,0.820565029
0.846994473,0.640021101,0.719531977,1,0.883333333,0.392048291,1.943680497,0.67998443
0.527618031,0.890008966,0.667684014,0.649066383,0.916666667,0.428823519,1.981669654,0.598732127
1.402284167,0.860011027,0.710069646,0.643585365,0.883333333,0.531430343,1.637224282,0.731704782
0.452150444,0.530022814,0.538536828,1,0.75,0.794906735,1.350916886,0.47240784
1.022706219,0.709924855,0.634396399,1,0.933333333,0.470730884,1.413685746,0.621757423
0.267699127,0.749931569,0.39546942,1,0.983333333,0.976791426,0.946437306,0.457541175
1.084533918,0.490022887,0.567225854,0,0.466666667,0.489008954,0.384791599,0.633162312
1.267451163,0.730018051,0.704241578,0.990416205,0.95,1.037619293,0.872892067,0.742676807
1.028118047,0.81994613,0.612286291,0.937936366,0.983333333,0.47064225,1.457693862,0.646147049
-1.917864353,0.089970117,0.194553588,0.027780251,0.85,-0.662733925,0.943760179,0.143780524
-2.799298418,0.340020552,0.07279713,1,1,0.646480039,0.970654158,0.060474232
1.602347656,1,0.712136598,0.99270469,1,1.604797662,0.93386479,0.879341485
0.958005132,0.910007501,0.713031397,1,0.95,1.238139217,0.99807312,0.712600169
-0.285497946,0.700114784,0.356273266,1,0.683333333,-0.144782203,0.739607182,0.366595021
1.220767303,0.679920586,0.642594721,1,0.983333333,0.573098965,1.531151534,0.743536194
0.680736088,0.429910558,0.610090224,1,1,0.85923656,0.905776058,0.634414582
1.425791113,0.379914026,0.785607509,0.983741302,0.833333333,0.22508887,0.191968789,0.791561388
1.213812515,0.599912413,0.727328542,0.852158914,0.766666667,0.320268221,-0.03656421,0.753590358
0.949435793,0.440022567,0.559832265,1,0.733333333,0.345456925,0.998692479,0.628715758
1.158402996,0.450022668,0.702693687,0.841618028,0.95,0.387828245,1.228088116,0.764370232
0.617246645,0.420133169,0.497498811,0.112009109,0.75,0.401675957,0.69414242,0.540750316
0.720614789,0.850011677,0.555475792,1,0.983333333,1.115474532,1.384600684,0.650819186
1.065084782,0.080040243,0.676459643,1,0.833333333,0.28382042,0.899276545,0.650306607
0.910147662,0.42002231,0.651538426,1,1,0.272072466,1.084150192,0.718138274
0.79329043,0.679920586,0.627635576,0.992123133,0.883333333,0.490416785,0.881921242,0.64445126
0.845755774,0.53990935,0.637740311,1,0.7,0.688198765,0.900653949,0.603366566
3.842396464,0.939979415,0.920495104,1,0.9,1.413406178,0.955220671,0.977690085
0.937721673,0.840012309,0.728781939,1,0.966666667,1.088745171,1.27966712,0.67345174
0.757582452,0.849953465,0.628026415,0.990416205,0.983333333,0.53826801,1.734239606,0.628320525
0.660711154,0.540135784,0.661705539,0.438039074,0.666666667,0.446219768,0.066599344,0.630738695
1.237503801,0.810084115,0.729158611,1,0.95,0.621727785,1.645517062,0.749395843
1.475332567,0.730018051,0.784090815,0.990416205,0.966666667,1.037619293,1.80533546,0.778273917
-2.67539489,0.089970117,0.066503641,0,0.55,0.547163506,0.906982382,0.053386987
1.002064756,0.730018051,0.699384494,1,1,1.560186794,1.040624104,0.710051275
1.152587228,0.499908767,0.766954485,1,0.783333333,0.509352748,0.577356407,0.756676276
0.796472885,0.790015194,0.562213231,0.643585365,0.816666667,0.408355565,1.071397295,0.584949304
0.992801458,0.540135784,0.714137826,0.750478715,0.716666667,0.420403325,-0.052489714,0.699303698
0.234250237,0.879961458,0.427930604,0.643585365,0.916666667,0.436223124,1.556423535,0.434211563
0.369140877,0.490022887,0.584400874,0.499908767,0.95,0.595656163,0.763434635,0.573497304
0.671575336,0.779937371,0.675774306,0,0.866666667,0.498592775,1.580830164,0.631883804
1.042837111,0.519908913,0.687143795,0.45129852,0.833333333,0.346622254,0.485698051,0.692592393
-2.563112805,0.020001795,0.048933354,0,0.6,-1.711769609,0.9207829,0.037598329
0.554985996,0.320118962,0.630999114,1,0.966666667,0.764904764,1.032016641,0.633237166
1.409092112,0.60002198,0.702086379,0.187513953,0.733333333,0.346622254,1.529906251,0.766793911
-2.874327545,0.200014654,0.104548054,1,0.966666667,0.602938346,0.907533239,0.06200699
2.715989513,0.979992846,0.888443742,1,0.983333333,1.16682565,0.941745104,0.931973247
0.490198126,0.620128782,0.549147902,0.852158914,0.85,0.618448494,-0.040164468,0.461535802
0.350638262,0.550135292,0.487139849,0.834599109,0.7,0.217515019,0.203547252,0.474733168
0.080861312,0.699923359,0.633936622,0.964288868,0.983333333,0.397831363,1.142087384,0.484229394
0.430928455,0.420133169,0.585799767,1,0.933333333,0.851842874,0.531862649,0.578383496
1.068062225,0.779937371,0.706451237,1,0.9,0.981695161,1.290891847,0.699504752
1.157238909,0.660020552,0.696223712,0.45129852,0.55,0.379130192,0.966235259,0.721380179
0.578148156,0.800087449,0.704821826,0.841618028,0.85,0.563130702,1.208508388,0.616351937
0.353159515,0.380128799,0.600628253,0.830846071,0.783333333,0.279801704,0.28864283,0.573251913
0.607644848,0.5799111,0.567755199,0.937936366,0.8,0.446219768,0.53826768,0.546216778
0.535078733,0.58991172,0.64364774,0.649066383,0.766666667,0.446219768,0.543256039,0.606060823
1.402682737,0.659918105,0.795592761,0.712309271,0.533333333,0.379130192,-0.086817715,0.802982311
-1.26057934,0.480136445,0.175102006,1,0.966666667,0.089065776,0.996923775,0.194746643
6.660586058,0.919973137,0.942721392,0.996514412,0.983333333,1.141945212,0.901573584,0.998886717
0.452537647,0.509908803,0.463168,0.986894844,0.95,0.605055261,0.391287438,0.479759225
-1.466235571,0.009996388,0.239216002,0.027780251,0.166666667,-0.831192898,-0.683124466,0.204178033
-1.615232824,0.120057738,0.17345327,0,0.683333333,0.119050977,0.910588687,0.141888195
0.882071309,0.570022448,0.72240868,1,0.933333333,0.943086109,0.957713949,0.622463546
0.224830324,0.480136445,0.634460458,1,0.883333333,1.171251769,0.888776228,0.473056168
1.303924903,0.969989379,0.70658642,1,1,1.663998097,0.909920938,0.714004508
0.243086919,0.52002286,0.491748367,0.800014653,0.733333333,0.266151525,1.326401037,0.495286009
0.660505855,0.42002231,0.615211263,0.99038982,0.95,0.337418455,0.07255818,0.556054267
1.018815056,0.720018463,0.740277928,1,0.966666667,1.18396526,1.992804397,0.702815618
0.72182136,0.670020249,0.579127345,1,0.933333333,0.272072466,0.826239586,0.614956712
0.634205196,0.640021101,0.547654379,0.712309271,0.866666667,0.551994068,1.616620298,0.531440222
1.095456539,0.439910083,0.599342297,0.087222999,0.45,-0.518401386,-0.366637654,0.672005882
0.829599254,0.650020835,0.657290585,0.750478715,0.833333333,0.643277541,0.29744837,0.613624534
1.187750005,0.689921936,0.702874218,0.852158914,0.883333333,0.428823519,1.057013353,0.694345544
0.274749834,0.919973137,0.598775321,1,0.966666667,1.221389326,0.944113693,0.520524508
0.847853465,0.469909097,0.57241116,0.990416205,0.966666667,0.781935939,0.903049628,0.631947863
0.185851261,0.470136172,0.461292319,0.212344085,0.75,-0.047567676,0.808716848,0.468439783
0.824811437,0.660020552,0.646736638,0.688908517,0.633333333,0.45773794,0.886965896,0.643234931
1.186411865,0.61013004,0.64348991,1,0.916666667,0.235022354,1.114108596,0.680749294
1.425915279,0.560022567,0.783717001,1,0.866666667,1.293097546,1.062750908,0.751470698
0.677871693,0.789939452,0.569850776,0.986894844,1,0.798739108,1.432596226,0.602638278
0.810434992,0.449909681,0.534905699,1,0.733333333,0.087705879,0.970284259,0.602383045
-2.049597998,0.079973145,0.150859403,1,0.916666667,0.241914574,0.962521595,0.112271838
-0.042623528,0.750102483,0.517268601,1,0.966666667,0.999741666,1.109823116,0.510051894
1.465160746,0.750017172,0.781079662,0.958663227,0.766666667,0.794867834,0.815454747,0.78607329
0.72847896,0.360125957,0.559143711,1,0.266666667,0.241973913,-0.318373211,0.607832245
1.278862777,0.700019233,0.732350712,0.491136866,0.85,0.602943362,1.169723997,0.772421152
1.032248864,0.709924855,0.689830665,0.671152339,0.916666667,0.47064225,0.841379878,0.703989353
0.975639155,0.679920586,0.70036999,0.982136456,0.983333333,0.671795667,0.570675313,0.723447437
0.71613381,0.669919309,0.674318164,1,0.766666667,0.193456427,0.932931133,0.645054275
0.299944192,0.909970108,0.640909569,0.970749874,0.966666667,0.511544106,1.36768261,0.535260176
0.10487444,0.270018052,0.458215932,1,0.95,-0.140620015,1.314787482,0.518816096
-1.030075594,0.010005413,0.303381483,0,0.3,-0.894798025,-0.60369731,0.28589769
-0.490888306,0.239933443,0.391577309,0.037882126,0.766666667,-0.575792699,0.795744475,0.387208637
-0.303797031,0.340020552,0.430317671,1,0.983333333,-0.031325241,1.233414306,0.420863789
0.00147433,0.140011027,0.42440674,0.024098539,0.9,-0.470044905,0.607799091,0.484629006
1.221274035,0.629914931,0.659214653,0.983741302,1,0.8519522,1.217103081,0.698202349
1.80321169,0.920040224,0.837553205,0.970749874,0.883333333,1.026231775,1.279811148,0.850146133
0.703518722,0.58002231,0.459310868,1,0.8,0.148037731,0.988558899,0.549112107
1.130547058,0.69001959,0.742287775,1,1,1.125994452,1.003902533,0.696179242
1.164984465,0.740105161,0.721242483,0.875010017,0.95,0.918065423,1.205772904,0.702040925
0.154578803,0.410132241,0.556939301,0.777714697,0.75,0.006568562,-0.009116331,0.541597582
-0.081318759,0.92000674,0.301567629,1,0.983333333,0.375018992,0.935955399,0.326537768
-0.141603009,0.160073483,0.468322764,0.147407213,0.85,-0.146251506,-0.343133103,0.492025132
1.256298671,0.940005165,0.664753392,0.986894844,0.966666667,0.633835224,0.937012551,0.699354461
1.032947077,0.869958721,0.683870406,1,1,0.830028839,2.091764033,0.679716489
0.213639845,0.659918105,0.482018428,1,0.85,0.933397716,1.104496382,0.48039033
1.231126832,0.940005165,0.73023568,0.99038982,0.983333333,0.307921527,2.275695171,0.739240623
0.899708909,0.470136172,0.677890875,0.066700688,0.483333333,0.379130192,0.055221624,0.640504527
0.796388156,0.479908914,0.566359734,0.990099908,0.85,0.235022354,1.477188583,0.563190815
0.35912056,0.669919309,0.556443405,1,0.983333333,0.604055294,1.050269294,0.601878239
1.167247419,0.679920586,0.747819932,0.875010017,0.833333333,0.17855918,1.55972557,0.731599536
-0.866541509,1,0.203752083,1,0.983333333,1.410109202,0.995910264,0.216929314
-0.531492009,0.210015194,0.33103939,1,0.933333333,0.170387131,0.90244973,0.346830025
-0.621687334,0.660020552,0.52499509,0.830846071,0.866666667,0.706382915,1.038377461,0.419157694
0.41470531,0.459909352,0.594476301,1,0.783333333,-0.022659608,0.890844183,0.503243918
0.87411164,0.689921936,0.659863625,1,0.783333333,0.769181689,1.341813594,0.635725766
0.376044569,0.380021578,0.541682117,1,1,0.856348406,1.147344326,0.59195376
4.261444713,0.609913179,0.917242895,1,0.916666667,0.976007898,0.928165756,0.987298114
0.846060443,0.810084115,0.558038094,1,0.866666667,0.556116932,1.480767905,0.564607363
0.474892215,0.440022567,0.599060694,1,0.883333333,1.36594228,0.108228041,0.584614434
0.310201476,0.560022567,0.606922828,0.797042422,0.7,0.131900398,0.321708993,0.550309881
3.080721257,0.809943831,0.849516979,1,1,0.899628419,0.930052214,0.937612096
0.439467377,0.609913179,0.639505063,0.712309271,0.833333333,0.200575019,0.523314534,0.579983507
0.401078319,0.410022155,0.565676924,0.797042422,0.683333333,0.265694472,-0.084368135,0.550908019
0.478677271,0.609913179,0.607675522,1,0.883333333,0.864497602,0.524397625,0.594378043
0.23245055,0.640021101,0.620992071,0.649066383,0.65,0.34795254,0.884750201,0.561260622
0.591505184,0.590022154,0.602946554,0.834599109,0.8,0.246857719,1.048774501,0.619686113
1.045214388,0.800087449,0.631393405,0.994009804,0.983333333,0.712621854,0.964608503,0.659266345
0.228351967,0.850011677,0.49516907,1,1,1.17098767,1.272096964,0.52653727
-0.023395855,1,0.471875349,1,1,1.25876048,1.025525042,0.458914219
1.099881341,0.889964268,0.706885945,0.99038982,1,0.920887024,2.300625,0.741315514
0.660097483,0.820013518,0.529805412,0.967744794,0.933333333,0.504601078,1.642098287,0.524126179
1.241351975,0.740017621,0.712757939,0.643585365,0.933333333,0.468319363,0.927489239,0.756628247
-1.710359716,0.079973145,0.181112566,1,0.966666667,-0.085245377,0.691297842,0.168446313
1.442832398,0.81994613,0.724069588,0.990991809,1,0.570612611,0.677832009,0.776617181
6.065759681,0.960020986,0.959159485,1,1,1.459597218,0.977812179,0.998378782
0.719571526,0.870010358,0.584456817,0.994009804,0.95,0.735587002,2.036561756,0.610575217
-0.01329831,0.300019233,0.332278664,1,0.733333333,0.192966913,0.91636207,0.348412281
1.214013147,0.509908803,0.740290785,0.465426444,0.633333333,0.301127351,-0.812105469,0.783522482
0.833621846,0.700114784,0.617561062,0.649066383,0.933333333,0.246857719,1.431371659,0.677307424
1.10651744,0.649916974,0.664019203,0.737634299,0.95,0.489704407,1.076084064,0.667317334
0.994048948,0.609913179,0.740340834,1,0.9,0.790556805,1.877072404,0.720633684
1.146440131,0.619914018,0.605633691,0.937936366,0.716666667,0.35831022,0.989321704,0.646994375
1.40251979,0.400021981,0.763576592,1,0.716666667,0.68173188,0.230742985,0.727819425
1.099720399,0.669919309,0.723014963,0.45129852,0.766666667,0.567689184,0.650928775,0.719115058
0.894700964,0.500022896,0.738948564,0.147495091,0.8,0.501144417,0.794529398,0.655180395
0.842744069,0.590022154,0.558432451,0.99038982,0.883333333,0.336515747,1.352025702,0.588640874
0.909314201,0.729928066,0.666777449,0.86297055,0.783333333,0.235022354,1.480230151,0.633320117
1.41237643,0.850011677,0.774555398,0.964288868,0.866666667,0.262288347,0.968024023,0.789261393
3.940447876,0.54002275,0.91163501,0.977779768,0.983333333,0.752421959,0.935130111,0.983570396
0.859813229,0.929976239,0.603006267,1,0.966666667,0.652454462,1.728306258,0.624999723
0.658004911,0.780015716,0.579512413,1,1,1.209418239,1.588700804,0.609416486
-0.053731385,0.800087449,0.32536163,1,0.833333333,0.298605128,1.374258794,0.353156946
0.576728466,0.860065804,0.535815574,0.712309271,0.916666667,0.464537974,1.46993818,0.541261284
2.725465919,0.469909097,0.892780258,1,0.95,1.032353187,1.049529419,0.933454287
0.612740006,0.640021101,0.619257811,0.750478715,0.816666667,0.45773794,1.310949245,0.592313158
6.213367962,0.979992846,0.951190008,1,1,1.459597218,0.918818689,0.997842233
1.275974699,0.60002198,0.730995154,1,0.833333333,0.47064225,0.853591029,0.76617729
1.206642054,0.58991172,0.77292795,0.94765632,0.866666667,0.591265596,1.144909522,0.770192505
-2.193939383,0.100008243,0.170764696,0.029823723,0.683333333,-1.381746673,1.088358051,0.112090151
0.659727919,0.700019233,0.646249004,0.958663227,0.966666667,0.602943362,1.815271683,0.572349032
1.60884369,0.33002025,0.778834307,1,0.983333333,0.610204819,0.904510444,0.834305413
0.724371015,0.619914018,0.70675894,1,0.933333333,1.033463855,0.944097669,0.624652398
0.260073045,0.719926424,0.587480866,0.852158914,0.816666667,0.595360582,1.222947223,0.496596502
0.765647686,0.570133978,0.700165607,0.886372861,0.983333333,0.51560206,1.034640468,0.633123351
0.927643659,0.610021788,0.62206435,0.649066383,0.866666667,0.498442489,0.950273822,0.622939496
0.793509744,0.639915916,0.679995287,1,0.85,0.438577291,1.094232735,0.655706509
0.228738067,0.889964268,0.60663562,0.990099908,0.983333333,0.546176005,1.52480967,0.505624944
0.327135272,0.440022567,0.582638431,0.777872246,0.733333333,0.055699075,0.434132683,0.569709379
0.641305381,0.620128782,0.636554236,0.438039074,0.433333333,0.131900398,0.067396359,0.620092872
-1.805887134,0.090007501,0.165089352,1,0.616666667,-0.634749726,0.46425886,0.118451253
1.440233629,0.730018051,0.77765818,0.98334229,0.933333333,0.558265801,1.022483126,0.817921558
0.767426164,0.729928066,0.591314944,0.29992337,0.833333333,0.496671443,1.561340757,0.617849349
0.533217532,0.550022667,0.600266656,0.993007629,1,1.062882055,1.591980475,0.607878677
0.825570205,0.809943831,0.61064241,0.990416205,1,0.911563394,1.279063595,0.616726154
0.728915005,0.739929781,0.526431552,0.99038982,0.983333333,0.65841018,0.976641819,0.573702813
1.310774266,0.739929781,0.747414553,0.990416205,0.933333333,0.175322519,1.093835922,0.787559518
0.323580887,0.39991242,0.598869302,1,0.9,0.533901647,0.748515953,0.600982741
0.889843616,0.780015716,0.607615429,0.888897934,0.683333333,-0.173044554,1.888452187,0.654803169
0.92261577,0.809943831,0.672993942,0.996514412,0.983333333,0.652490733,1.730907533,0.675453995
1.328805878,0.640021101,0.715893065,0.983741302,0.883333333,0.589889173,1.467933406,0.775146748
0.814406732,0.910007501,0.672601751,0.649066383,0.933333333,1.02780718,1.442639202,0.651313345
2.050961506,0.509908803,0.823559221,0.777158719,0.833333333,0.267754444,1.03140481,0.888319547
1.286953285,0.850011677,0.793797352,1,0.866666667,0.590595515,0.96140976,0.791467402
5.63538245,0.670020249,0.952934384,0.990416205,0.833333333,1.143458838,0.961953892,0.994652798
1.030596752,0.320118962,0.662350147,1,1,1.098767943,1.203628047,0.703826994
0.292568807,0.730018051,0.448711402,1,1,0.63850321,1.662922694,0.438303759
-1.844005751,0.060005166,0.150005145,0.037882126,0.6,-1.145745701,0.574923603,0.133265792
1.065124605,0.609913179,0.596237903,1,0.983333333,0.373968695,1.487921246,0.667667441
0.737381044,0.58002231,0.568977112,0.952385106,0.816666667,0.246857719,0.21413817,0.588002983
1.21107211,0.810014095,0.62666782,0.712309271,0.966666667,0.446219768,1.621391337,0.675841083
1.170354044,0.81994613,0.711721007,0.688908517,0.966666667,0.491384993,1.172139045,0.701503191
0.856017032,0.530136168,0.591701453,0.956125045,0.966666667,0.511544106,1.587393168,0.565945733
0.906606258,0.599912413,0.658545293,0.33699711,0.666666667,0.189787532,0.446068953,0.625088121
0.925299657,0.889964268,0.724729924,0.967744794,0.966666667,0.370450227,1.477969372,0.670901549
1.299651905,0.799941605,0.565698399,0.993007629,0.95,1.169487374,0.908462568,0.791269456
-0.085997189,0.560022567,0.640196172,1,1,1.161284083,0.971172657,0.392234731
1.00361778,0.729928066,0.76008077,1,0.883333333,0.378042,1.067479575,0.709192338
0.335411847,0.58991172,0.548947514,0.321187851,0.65,0.377634535,1.005195317,0.510027271
-0.289914109,0.53990935,0.602731009,1,0.75,0.506055906,0.901746892,0.437379312
0.544154911,0.840073456,0.645344928,1,0.866666667,0.265694472,1.280500873,0.593971775
1.07100499,0.769935364,0.749904298,1,1,1.355070821,0.931444985,0.684904603
0.185341088,0.629914931,0.519742757,0.147407213,1,0.802463999,1.084145032,0.507998099
0.226776267,0.660122657,0.603712871,0.465426444,0.7,0.318886606,0.596379022,0.53640377
0.147805684,0.190084143,0.538702868,0.031498857,0.533333333,-0.349949262,0.862211018,0.527349135
-0.716358365,0.309921947,0.335046577,0.0839414,0.866666667,0.075407032,0.66175077,0.325158266
-0.246173173,0.340122679,0.420108061,1,0.933333333,0.495657802,0.891291734,0.42372918
0.35324825,0.780015716,0.525995539,1,0.933333333,0.912762023,1.085250208,0.530629028
-0.193726033,0.33002025,0.453656833,1,0.933333333,0.423474177,0.569220377,0.420307636
0.47623513,0.710018857,0.554556993,1,0.866666667,0.807661165,1.219712698,0.559707342
0.278293009,0.619914018,0.616777855,0.28582586,0.916666667,0.336515747,1.108657671,0.510007223
3.470129423,0.979992846,0.926141175,1,0.983333333,1.237224271,0.906896076,0.970934935
-0.490062128,0.33002025,0.358738058,1,0.833333333,0.165179357,1.072938938,0.347029567
0.462988644,0.52002286,0.546335561,0.037300326,0.733333333,0.390578724,1.414032712,0.536315855
1.091240383,0.640021101,0.647166325,0.727200338,0.8,0.650108994,1.004473354,0.673639451
-0.082267612,0.850011677,0.511747417,1,0.883333333,0.616375939,0.970226047,0.473719316
0.009393582,0.890008966,0.613186865,0.712309271,0.983333333,1.040403256,1.133612344,0.477465891
1.364695992,0.78009379,0.77196027,0.875010017,0.966666667,0.850627262,1.894076687,0.792846829
-4.358528041,0.270018052,0.035476962,1,1,0.665013953,0.922758168,0.015209612
0.823776543,0.649916974,0.671453668,0.822443281,0.85,0.217515019,1.133263711,0.668890844
-0.250186026,0.859956057,0.516478654,1,0.9,0.868760953,0.98139751,0.408374535
-0.961843016,0.550022667,0.347876833,1,0.883333333,0.304637977,0.975055856,0.232199779
-0.157121711,1,0.339698112,1,1,1.177580539,1.007702091,0.373837464
1.066463278,0.53990935,0.710669049,0.380866324,0.416666667,0.794906735,-0.183292865,0.688159739
-0.092416154,1,0.368130892,1,1,1.175034905,1.003934413,0.406376078
1.40377551,0.289924866,0.644176537,0,0.783333333,0.001666516,0.944780218,0.875303185
0.123282115,0.310019591,0.472025043,1,0.916666667,0.582331515,0.308150972,0.520106541
0.396530914,0.459909352,0.572624292,0.982136456,0.8,0.495298105,1.020762761,0.54122038
1.195399272,0.680019929,0.730702908,0.822443281,0.833333333,0.261065183,0.812972672,0.742241271
-0.425849578,0.530022814,0.425867572,0,0.75,0.970454049,0.820061838,0.454717834
0.431422467,0.260017621,0.538569881,0.749931569,0.866666667,-0.267429139,0.69552898,0.574347655
0.171639542,0.719926424,0.496130724,0,0.7,-0.643669372,1.28285535,0.451149435
1.638853641,0.630021348,0.790977025,0.841618028,1,1.084388181,1.483765027,0.82788224
0.634358467,0.53990935,0.502095937,0.99038982,1,0.771184958,1.472816519,0.549482236
0.79005679,0.820080671,0.673872617,1,1,1.311104463,1.042090039,0.669534959
3.093727699,0.99000541,0.811436596,0.99270469,1,1.663998097,0.924617101,0.931885255
1.692702271,0.630127415,0.792012729,1,0.966666667,0.6711449,1.0084251,0.852344209
2.494308669,0.780015716,0.322194239,1,1,1.318040781,0.908448771,0.964419952
1.142186405,0.820013518,0.713830952,0.960787764,0.916666667,0.857071617,1.237098205,0.690272782
1.418189045,0.23001622,0.7597732,1,0.35,0.189495059,-1.097356938,0.767729532
